ip_address,mac_address,status,vlan
10.39.4.102,,Unreachable,18
10.39.4.103,,Unreachable,18
10.39.4.104,,Unreachable,18
10.39.4.105,,Unreachable,18
10.39.4.106,,Unreachable,18
10.39.4.107,,Unreachable,18
10.39.4.108,,Unreachable,18
10.39.4.109,,Unreachable,18
10.39.4.110,,Unreachable,18
10.39.4.111,,Unreachable,18
10.39.4.112,,Unreachable,18
10.39.4.113,,Unreachable,18
10.39.4.114,,Unreachable,18
10.39.4.115,,Unreachable,18
10.39.4.116,,Unreachable,18
10.39.4.117,,Unreachable,18
10.39.4.118,,Unreachable,18
10.39.4.119,,Unreachable,18
10.39.4.120,,Unreachable,18
10.39.4.121,,Unreachable,18
10.39.4.122,,Unreachable,18
10.39.4.123,,Unreachable,18
10.39.4.124,,Unreachable,18
10.39.4.125,,Unreachable,18
10.39.4.126,,Unreachable,18
10.39.4.127,,Unreachable,18
10.39.4.128,,Unreachable,18
10.39.4.129,,Unreachable,18
10.39.4.130,,Unreachable,18
10.39.4.131,,Unreachable,18
10.39.4.132,,Unreachable,18
10.39.4.133,,Unreachable,18
10.39.4.134,,Unreachable,18
10.39.4.135,,Unreachable,18
10.39.4.136,,Unreachable,18
10.39.4.137,,Unreachable,18
10.39.4.138,,Unreachable,18
10.39.4.139,,Unreachable,18
10.39.4.140,,Unreachable,18
10.39.4.141,,Unreachable,18
10.39.4.142,,Unreachable,18
10.39.4.143,,Unreachable,18
10.39.4.144,,Unreachable,18
10.39.4.145,,Unreachable,18
10.39.4.146,,Unreachable,18
10.39.4.147,,Unreachable,18
10.39.4.148,,Unreachable,18
10.39.4.149,,Unreachable,18
10.39.4.150,,Unreachable,18
10.39.4.151,,Unreachable,18
10.39.4.152,,Unreachable,18
10.39.4.153,,Unreachable,18
10.39.4.154,,Unreachable,18
10.39.4.155,,Unreachable,18
10.39.4.156,,Unreachable,18
10.39.4.157,,Unreachable,18
10.39.4.158,,Unreachable,18
10.39.4.159,,Unreachable,18
10.39.4.160,,Unreachable,18
10.39.4.161,,Unreachable,18
10.39.4.162,,Unreachable,18
10.39.4.163,,Unreachable,18
10.39.4.164,,Unreachable,18
10.39.4.165,,Unreachable,18
10.39.4.166,,Unreachable,18
10.39.4.167,,Unreachable,18
10.39.4.168,,Unreachable,18
10.39.4.169,,Unreachable,18
10.39.4.170,,Unreachable,18
10.39.4.171,,Unreachable,18
10.39.4.172,,Unreachable,18
10.39.4.173,,Unreachable,18
10.39.4.174,,Unreachable,18
10.39.4.175,,Unreachable,18
10.39.4.176,,Unreachable,18
10.39.4.177,,Unreachable,18
10.39.4.178,,Unreachable,18
10.39.4.179,,Unreachable,18
10.39.4.180,,Unreachable,18
10.39.4.181,,Unreachable,18
10.39.4.182,,Unreachable,18
10.39.4.183,,Unreachable,18
10.39.4.184,,Unreachable,18
10.39.4.185,,Unreachable,18
10.39.4.186,,Unreachable,18
10.39.4.187,,Unreachable,18
10.39.4.188,,Unreachable,18
10.39.4.189,,Unreachable,18
10.39.4.190,,Unreachable,18
10.39.4.191,,Unreachable,18
10.39.4.192,,Unreachable,18
10.39.4.193,,Unreachable,18
10.39.4.194,,Unreachable,18
10.39.4.195,,Unreachable,18
10.39.4.196,,Unreachable,18
10.39.4.197,,Unreachable,18
10.39.4.198,,Unreachable,18
10.39.4.199,,Unreachable,18
10.39.4.200,,Unreachable,18
10.39.4.201,,Unreachable,18
10.39.4.202,,Unreachable,18
10.39.4.203,,Unreachable,18
10.39.4.204,,Unreachable,18
10.39.4.205,,Unreachable,18
10.39.4.206,,Unreachable,18
10.39.4.207,,Unreachable,18
10.39.4.208,,Unreachable,18
10.39.4.209,,Unreachable,18
10.39.4.210,,Unreachable,18
10.39.4.211,,Unreachable,18
10.39.4.212,,Unreachable,18
10.39.4.213,,Unreachable,18
10.39.4.214,,Unreachable,18
10.39.4.215,,Unreachable,18
10.39.4.216,,Unreachable,18
10.39.4.217,,Unreachable,18
10.39.4.218,,Unreachable,18
10.39.4.219,,Unreachable,18
10.39.4.220,,Unreachable,18
10.39.4.221,,Unreachable,18
10.39.4.222,,Unreachable,18
10.39.4.223,,Unreachable,18
10.39.4.224,,Unreachable,18
10.39.4.225,,Unreachable,18
10.39.4.226,,Unreachable,18
10.39.4.227,,Unreachable,18
10.39.4.228,,Unreachable,18
10.39.4.229,,Unreachable,18
10.39.4.230,,Unreachable,18
10.39.4.231,,Unreachable,18
10.39.4.232,,Unreachable,18
10.39.4.233,,Unreachable,18
10.39.4.234,,Unreachable,18
10.39.4.235,,Unreachable,18
10.39.4.236,,Unreachable,18
10.39.4.237,,Unreachable,18
10.39.4.238,,Unreachable,18
10.39.4.239,,Unreachable,18
10.39.4.240,,Unreachable,18
10.39.4.241,,Unreachable,18
10.39.4.242,,Unreachable,18
10.39.4.243,,Unreachable,18
10.39.4.244,,Unreachable,18
10.39.4.245,,Unreachable,18
10.39.4.246,,Unreachable,18
10.39.4.247,,Unreachable,18
10.39.4.248,,Unreachable,18
10.39.4.249,,Unreachable,18
10.39.4.250,,Unreachable,18
10.39.4.251,,Unreachable,18
10.39.4.252,,Unreachable,18
10.39.4.253,,Unreachable,18
10.39.4.254,,Unreachable,18
192.168.253.1,,Unreachable,18
192.168.253.2,,Unreachable,18
192.168.253.3,c4b2.3977.2cf6,Reachable,18
192.168.253.4,,Unreachable,18
192.168.253.5,,Unreachable,18
192.168.253.6,,Unreachable,18
192.168.253.7,,Unreachable,18
192.168.253.8,,Unreachable,18
192.168.253.9,,Unreachable,18
192.168.253.10,,Unreachable,18
192.168.253.11,,Unreachable,18
192.168.253.12,,Unreachable,18
192.168.253.13,,Unreachable,18
192.168.253.14,,Unreachable,18
192.168.253.15,,Unreachable,18
192.168.253.16,,Unreachable,18
192.168.253.17,,Unreachable,18
192.168.253.18,,Unreachable,18
192.168.253.19,,Unreachable,18
192.168.253.20,,Unreachable,18
192.168.253.21,,Unreachable,18
192.168.253.22,,Unreachable,18
192.168.253.23,,Unreachable,18
192.168.253.24,,Unreachable,18
192.168.253.25,,Unreachable,18
192.168.253.26,,Unreachable,18
192.168.253.27,,Unreachable,18
192.168.253.28,,Unreachable,18
192.168.253.29,,Unreachable,18
192.168.253.30,,Unreachable,18
192.168.253.31,,Unreachable,18
192.168.253.32,,Unreachable,18
192.168.253.33,,Unreachable,18
192.168.253.34,,Unreachable,18
192.168.253.35,,Unreachable,18
192.168.253.36,,Unreachable,18
192.168.253.37,,Unreachable,18
192.168.253.38,,Unreachable,18
192.168.253.39,,Unreachable,18
192.168.253.40,,Unreachable,18
192.168.253.41,,Unreachable,18
192.168.253.42,,Unreachable,18
192.168.253.43,,Unreachable,18
192.168.253.44,,Unreachable,18
192.168.253.45,,Unreachable,18
192.168.253.46,,Unreachable,18
192.168.253.47,,Unreachable,18
192.168.253.48,,Unreachable,18
192.168.253.49,,Unreachable,18
192.168.253.50,,Unreachable,18
192.168.253.51,,Unreachable,18
192.168.253.52,,Unreachable,18
192.168.253.53,,Unreachable,18
192.168.253.54,,Unreachable,18
192.168.253.55,,Unreachable,18
192.168.253.56,,Unreachable,18
192.168.253.57,,Unreachable,18
192.168.253.58,,Unreachable,18
192.168.253.59,,Unreachable,18
192.168.253.60,,Unreachable,18
192.168.253.61,,Unreachable,18
192.168.253.62,,Unreachable,18
192.168.253.63,,Unreachable,18
192.168.253.64,,Unreachable,18
192.168.253.65,,Unreachable,18
192.168.253.66,,Unreachable,18
192.168.253.67,,Unreachable,18
192.168.253.68,,Unreachable,18
192.168.253.69,,Unreachable,18
192.168.253.70,,Unreachable,18
192.168.253.71,,Unreachable,18
192.168.253.72,,Unreachable,18
192.168.253.73,,Unreachable,18
192.168.253.74,,Unreachable,18
192.168.253.75,,Unreachable,18
192.168.253.76,,Unreachable,18
192.168.253.77,,Unreachable,18
192.168.253.78,,Unreachable,18
192.168.253.79,,Unreachable,18
192.168.253.80,,Unreachable,18
192.168.253.81,,Unreachable,18
192.168.253.82,,Unreachable,18
192.168.253.83,,Unreachable,18
192.168.253.84,,Unreachable,18
192.168.253.85,,Unreachable,18
192.168.253.86,,Unreachable,18
192.168.253.87,,Unreachable,18
192.168.253.88,,Unreachable,18
192.168.253.89,,Unreachable,18
192.168.253.90,,Unreachable,18
192.168.253.91,,Unreachable,18
192.168.253.92,,Unreachable,18
192.168.253.93,,Unreachable,18
192.168.253.94,,Unreachable,18
192.168.253.95,,Unreachable,18
192.168.253.96,,Unreachable,18
192.168.253.97,,Unreachable,18
192.168.253.98,,Unreachable,18
192.168.253.99,,Unreachable,18
192.168.253.100,,Unreachable,18
192.168.253.101,,Unreachable,18
192.168.253.102,,Unreachable,18
192.168.253.103,,Unreachable,18
192.168.253.104,,Unreachable,18
192.168.253.105,,Unreachable,18
192.168.253.106,,Unreachable,18
192.168.253.107,,Unreachable,18
192.168.253.108,,Unreachable,18
192.168.253.109,,Unreachable,18
192.168.253.110,,Unreachable,18
192.168.253.111,,Unreachable,18
192.168.253.112,,Unreachable,18
192.168.253.113,,Unreachable,18
192.168.253.114,,Unreachable,18
192.168.253.115,,Unreachable,18
192.168.253.116,,Unreachable,18
192.168.253.117,,Unreachable,18
192.168.253.118,,Unreachable,18
192.168.253.119,,Unreachable,18
192.168.253.120,,Unreachable,18
192.168.253.121,,Unreachable,18
192.168.253.122,,Unreachable,18
192.168.253.123,,Unreachable,18
192.168.253.124,,Unreachable,18
192.168.253.125,,Unreachable,18
192.168.253.126,,Unreachable,18
192.168.253.127,,Unreachable,18
192.168.253.128,,Unreachable,18
192.168.253.129,,Unreachable,18
192.168.253.130,,Unreachable,18
192.168.253.131,,Unreachable,18
192.168.253.132,,Unreachable,18
192.168.253.133,,Unreachable,18
192.168.253.134,,Unreachable,18
192.168.253.135,,Unreachable,18
192.168.253.136,,Unreachable,18
192.168.253.137,,Unreachable,18
192.168.253.138,,Unreachable,18
192.168.253.139,,Unreachable,18
192.168.253.140,,Unreachable,18
192.168.253.141,,Unreachable,18
192.168.253.142,,Unreachable,18
192.168.253.143,,Unreachable,18
192.168.253.144,,Unreachable,18
192.168.253.145,,Unreachable,18
192.168.253.146,,Unreachable,18
192.168.253.147,,Unreachable,18
192.168.253.148,,Unreachable,18
192.168.253.149,,Unreachable,18
192.168.253.150,,Unreachable,18
192.168.253.151,,Unreachable,18
192.168.253.152,,Unreachable,18
192.168.253.153,,Unreachable,18
192.168.253.154,,Unreachable,18
192.168.253.155,,Unreachable,18
192.168.253.156,,Unreachable,18
192.168.253.157,,Unreachable,18
192.168.253.158,,Unreachable,18
192.168.253.159,,Unreachable,18
192.168.253.160,,Unreachable,18
192.168.253.161,,Unreachable,18
192.168.253.162,,Unreachable,18
192.168.253.163,,Unreachable,18
192.168.253.164,,Unreachable,18
192.168.253.165,,Unreachable,18
192.168.253.166,,Unreachable,18
192.168.253.167,,Unreachable,18
192.168.253.168,,Unreachable,18
192.168.253.169,,Unreachable,18
192.168.253.170,,Unreachable,18
192.168.253.171,,Unreachable,18
192.168.253.172,,Unreachable,18
192.168.253.173,,Unreachable,18
192.168.253.174,,Unreachable,18
192.168.253.175,,Unreachable,18
192.168.253.176,,Unreachable,18
192.168.253.177,,Unreachable,18
192.168.253.178,,Unreachable,18
192.168.253.179,,Unreachable,18
192.168.253.180,,Unreachable,18
192.168.253.181,,Unreachable,18
192.168.253.182,,Unreachable,18
192.168.253.183,,Unreachable,18
192.168.253.184,,Unreachable,18
192.168.253.185,,Unreachable,18
192.168.253.186,,Unreachable,18
192.168.253.187,,Unreachable,18
192.168.253.188,,Unreachable,18
192.168.253.189,,Unreachable,18
192.168.253.190,,Unreachable,18
192.168.253.191,,Unreachable,18
192.168.253.192,,Unreachable,18
192.168.253.193,,Unreachable,18
192.168.253.194,,Unreachable,18
192.168.253.195,,Unreachable,18
192.168.253.196,,Unreachable,18
192.168.253.197,,Unreachable,18
192.168.253.198,,Unreachable,18
192.168.253.199,,Unreachable,18
192.168.253.200,,Unreachable,18
192.168.253.201,,Unreachable,18
192.168.253.202,,Unreachable,18
192.168.253.203,,Unreachable,18
192.168.253.204,,Unreachable,18
192.168.253.205,,Unreachable,18
192.168.253.206,,Unreachable,18
192.168.253.207,,Unreachable,18
192.168.253.208,,Unreachable,18
192.168.253.209,,Unreachable,18
192.168.253.210,,Unreachable,18
192.168.253.211,,Unreachable,18
192.168.253.212,,Unreachable,18
192.168.253.213,,Unreachable,18
192.168.253.214,,Unreachable,18
192.168.253.215,,Unreachable,18
192.168.253.216,,Unreachable,18
192.168.253.217,,Unreachable,18
192.168.253.218,,Unreachable,18
192.168.253.219,,Unreachable,18
192.168.253.220,,Unreachable,18
192.168.253.221,,Unreachable,18
192.168.253.222,,Unreachable,18
192.168.253.223,,Unreachable,18
192.168.253.224,,Unreachable,18
192.168.253.225,,Unreachable,18
192.168.253.226,,Unreachable,18
192.168.253.227,,Unreachable,18
192.168.253.228,,Unreachable,18
192.168.253.229,,Unreachable,18
192.168.253.230,,Unreachable,18
192.168.253.231,,Unreachable,18
192.168.253.232,,Unreachable,18
192.168.253.233,,Unreachable,18
192.168.253.234,,Unreachable,18
192.168.253.235,,Unreachable,18
192.168.253.236,,Unreachable,18
192.168.253.237,,Unreachable,18
192.168.253.238,,Unreachable,18
192.168.253.239,,Unreachable,18
192.168.253.240,,Unreachable,18
192.168.253.241,,Unreachable,18
192.168.253.242,,Unreachable,18
192.168.253.243,,Unreachable,18
192.168.253.244,,Unreachable,18
192.168.253.245,,Unreachable,18
192.168.253.246,,Unreachable,18
192.168.253.247,,Unreachable,18
192.168.253.248,,Unreachable,18
192.168.253.249,,Unreachable,18
192.168.253.250,,Unreachable,18
192.168.253.251,,Unreachable,18
192.168.253.252,,Unreachable,18
192.168.253.253,,Unreachable,18
192.168.253.254,,Unreachable,18
10.39.18.1,,Unreachable,20
10.39.18.2,,Unreachable,20
10.39.18.3,c4b2.3977.2cd6,Reachable,20
10.39.18.4,,Unreachable,20
10.39.18.5,,Unreachable,20
10.39.18.6,,Unreachable,20
10.39.18.7,,Unreachable,20
10.39.18.8,,Unreachable,20
10.39.18.9,,Unreachable,20
10.39.18.10,,Unreachable,20
10.39.18.11,,Unreachable,20
10.39.18.12,,Unreachable,20
10.39.18.13,,Unreachable,20
10.39.18.14,,Unreachable,20
10.39.18.15,,Unreachable,20
10.39.18.16,,Unreachable,20
10.39.18.17,,Unreachable,20
10.39.18.18,,Unreachable,20
10.39.18.19,,Unreachable,20
10.39.18.20,,Unreachable,20
10.39.18.21,,Unreachable,20
10.39.18.22,,Unreachable,20
10.39.18.23,,Unreachable,20
10.39.18.24,,Unreachable,20
10.39.18.25,,Unreachable,20
10.39.18.26,,Unreachable,20
10.39.18.27,,Unreachable,20
10.39.18.28,,Unreachable,20
10.39.18.29,,Unreachable,20
10.39.18.30,,Unreachable,20
10.39.18.31,,Unreachable,20
10.39.18.32,,Unreachable,20
10.39.18.33,,Unreachable,20
10.39.18.34,,Unreachable,20
10.39.18.35,,Unreachable,20
10.39.18.36,,Unreachable,20
10.39.18.37,,Unreachable,20
10.39.18.38,,Unreachable,20
10.39.18.39,,Unreachable,20
10.39.18.40,,Unreachable,20
10.39.18.41,,Unreachable,20
10.39.18.42,,Unreachable,20
10.39.18.43,,Unreachable,20
10.39.18.44,,Unreachable,20
10.39.18.45,,Unreachable,20
10.39.18.46,,Unreachable,20
10.39.18.47,,Unreachable,20
10.39.18.48,,Unreachable,20
10.39.18.49,,Unreachable,20
10.39.18.50,,Unreachable,20
10.39.18.51,,Unreachable,20
10.39.18.52,,Unreachable,20
10.39.18.53,,Unreachable,20
10.39.18.54,,Unreachable,20
10.39.18.55,,Unreachable,20
10.39.18.56,,Unreachable,20
10.39.18.57,,Unreachable,20
10.39.18.58,,Unreachable,20
10.39.18.59,,Unreachable,20
10.39.18.60,,Unreachable,20
10.39.18.61,,Unreachable,20
10.39.18.62,,Unreachable,20
10.39.18.63,,Unreachable,20
10.39.18.64,,Unreachable,20
10.39.18.65,,Unreachable,20
10.39.18.66,,Unreachable,20
10.39.18.67,,Unreachable,20
10.39.18.68,,Unreachable,20
10.39.18.69,,Unreachable,20
10.39.18.70,,Unreachable,20
10.39.18.71,,Unreachable,20
10.39.18.72,,Unreachable,20
10.39.18.73,,Unreachable,20
10.39.18.74,,Unreachable,20
10.39.18.75,,Unreachable,20
10.39.18.76,,Unreachable,20
10.39.18.77,,Unreachable,20
10.39.18.78,,Unreachable,20
10.39.18.79,,Unreachable,20
10.39.18.80,,Unreachable,20
10.39.18.81,,Unreachable,20
10.39.18.82,,Unreachable,20
10.39.18.83,,Unreachable,20
10.39.18.84,,Unreachable,20
10.39.18.85,,Unreachable,20
10.39.18.86,,Unreachable,20
10.39.18.87,,Unreachable,20
10.39.18.88,,Unreachable,20
10.39.18.89,,Unreachable,20
10.39.18.90,,Unreachable,20
10.39.18.91,,Unreachable,20
10.39.18.92,,Unreachable,20
10.39.18.93,,Unreachable,20
10.39.18.94,,Unreachable,20
10.39.18.95,,Unreachable,20
10.39.18.96,,Unreachable,20
10.39.18.97,,Unreachable,20
10.39.18.98,,Unreachable,20
10.39.18.99,,Unreachable,20
10.39.18.100,,Unreachable,20
10.39.18.101,,Unreachable,20
10.39.18.102,,Unreachable,20
10.39.18.103,,Unreachable,20
10.39.18.104,,Unreachable,20
10.39.18.105,,Unreachable,20
10.39.18.106,,Unreachable,20
10.39.18.107,,Unreachable,20
10.39.18.108,,Unreachable,20
10.39.18.109,,Unreachable,20
10.39.18.110,,Unreachable,20
10.39.18.111,,Unreachable,20
10.39.18.112,,Unreachable,20
10.39.18.113,,Unreachable,20
10.39.18.114,,Unreachable,20
10.39.18.115,,Unreachable,20
10.39.18.116,,Unreachable,20
10.39.18.117,,Unreachable,20
10.39.18.118,,Unreachable,20
10.39.18.119,,Unreachable,20
10.39.18.120,,Unreachable,20
10.39.18.121,,Unreachable,20
10.39.18.122,,Unreachable,20
10.39.18.123,,Unreachable,20
10.39.18.124,,Unreachable,20
10.39.18.125,,Unreachable,20
10.39.18.126,,Unreachable,20
10.39.18.127,,Unreachable,20
10.39.18.128,,Unreachable,20
10.39.18.129,,Unreachable,20
10.39.18.130,,Unreachable,20
10.39.18.131,,Unreachable,20
10.39.18.132,,Unreachable,20
10.39.18.133,,Unreachable,20
10.39.18.134,,Unreachable,20
10.39.18.135,,Unreachable,20
10.39.18.136,,Unreachable,20
10.39.18.137,,Unreachable,20
10.39.18.138,,Unreachable,20
10.39.18.139,,Unreachable,20
10.39.18.140,,Unreachable,20
10.39.18.141,,Unreachable,20
10.39.18.142,,Unreachable,20
10.39.18.143,,Unreachable,20
10.39.18.144,,Unreachable,20
10.39.18.145,,Unreachable,20
10.39.18.146,,Unreachable,20
10.39.18.147,,Unreachable,20
10.39.18.148,,Unreachable,20
10.39.18.149,,Unreachable,20
10.39.18.150,,Unreachable,20
10.39.18.151,,Unreachable,20
10.39.18.152,,Unreachable,20
10.39.18.153,,Unreachable,20
10.39.18.154,,Unreachable,20
10.39.18.155,,Unreachable,20
10.39.18.156,,Unreachable,20
10.39.18.157,,Unreachable,20
10.39.18.158,,Unreachable,20
10.39.18.159,,Unreachable,20
10.39.18.160,,Unreachable,20
10.39.18.161,,Unreachable,20
10.39.18.162,,Unreachable,20
10.39.18.163,,Unreachable,20
10.39.18.164,,Unreachable,20
10.39.18.165,,Unreachable,20
10.39.18.166,,Unreachable,20
10.39.18.167,,Unreachable,20
10.39.18.168,,Unreachable,20
10.39.18.169,,Unreachable,20
10.39.18.170,,Unreachable,20
10.39.18.171,,Unreachable,20
10.39.18.172,,Unreachable,20
10.39.18.173,,Unreachable,20
10.39.18.174,,Unreachable,20
10.39.18.175,,Unreachable,20
10.39.18.176,,Unreachable,20
10.39.18.177,,Unreachable,20
10.39.18.178,,Unreachable,20
10.39.18.179,,Unreachable,20
10.39.18.180,,Unreachable,20
10.39.18.181,,Unreachable,20
10.39.18.182,,Unreachable,20
10.39.18.183,,Unreachable,20
10.39.18.184,,Unreachable,20
10.39.18.185,,Unreachable,20
10.39.18.186,,Unreachable,20
10.39.18.187,,Unreachable,20
10.39.18.188,,Unreachable,20
10.39.18.189,,Unreachable,20
10.39.18.190,,Unreachable,20
10.39.18.191,,Unreachable,20
10.39.18.192,,Unreachable,20
10.39.18.193,,Unreachable,20
10.39.18.194,,Unreachable,20
10.39.18.195,,Unreachable,20
10.39.18.196,,Unreachable,20
10.39.18.197,,Unreachable,20
10.39.18.198,,Unreachable,20
10.39.18.199,,Unreachable,20
10.39.18.200,,Unreachable,20
10.39.18.201,,Unreachable,20
10.39.18.202,,Unreachable,20
10.39.18.203,,Unreachable,20
10.39.18.204,,Unreachable,20
10.39.18.205,,Unreachable,20
10.39.18.206,,Unreachable,20
10.39.18.207,,Unreachable,20
10.39.18.208,,Unreachable,20
10.39.18.209,,Unreachable,20
10.39.18.210,,Unreachable,20
10.39.18.211,,Unreachable,20
10.39.18.212,,Unreachable,20
10.39.18.213,,Unreachable,20
10.39.18.214,,Unreachable,20
10.39.18.215,,Unreachable,20
10.39.18.216,,Unreachable,20
10.39.18.217,,Unreachable,20
10.39.18.218,,Unreachable,20
10.39.18.219,,Unreachable,20
10.39.18.220,,Unreachable,20
10.39.18.221,,Unreachable,20
10.39.18.222,,Unreachable,20
10.39.18.223,,Unreachable,20
10.39.18.224,,Unreachable,20
10.39.18.225,,Unreachable,20
10.39.18.226,,Unreachable,20
10.39.18.227,,Unreachable,20
10.39.18.228,,Unreachable,20
10.39.18.229,,Unreachable,20
10.39.18.230,,Unreachable,20
10.39.18.231,,Unreachable,20
10.39.18.232,,Unreachable,20
10.39.18.233,,Unreachable,20
10.39.18.234,,Unreachable,20
10.39.18.235,,Unreachable,20
10.39.18.236,,Unreachable,20
10.39.18.237,,Unreachable,20
10.39.18.238,,Unreachable,20
10.39.18.239,,Unreachable,20
10.39.18.240,,Unreachable,20
10.39.18.241,,Unreachable,20
10.39.18.242,,Unreachable,20
10.39.18.243,,Unreachable,20
10.39.18.244,,Unreachable,20
10.39.18.245,,Unreachable,20
10.39.18.246,,Unreachable,20
10.39.18.247,,Unreachable,20
10.39.18.248,,Unreachable,20
10.39.18.249,,Unreachable,20
10.39.18.250,,Unreachable,20
10.39.18.251,,Unreachable,20
10.39.18.252,,Unreachable,20
10.39.18.253,,Unreachable,20
10.39.18.254,,Unreachable,20
10.39.20.1,2416.9dc9.2856,Reachable,20
10.39.20.2,,Unreachable,20
10.39.20.3,c4b2.3977.2cd6,Reachable,20
10.39.20.4,,Unreachable,20
10.39.20.5,,Unreachable,20
10.39.20.6,,Unreachable,20
10.39.20.7,,Unreachable,20
10.39.20.8,,Unreachable,20
10.39.20.9,,Unreachable,20
10.39.20.10,,Unreachable,20
10.39.20.11,,Unreachable,20
10.39.20.12,,Unreachable,20
10.39.20.13,,Unreachable,20
10.39.20.14,,Unreachable,20
10.39.20.15,,Unreachable,20
10.39.20.16,,Unreachable,20
10.39.20.17,,Unreachable,20
10.39.20.18,,Unreachable,20
10.39.20.19,,Unreachable,20
10.39.20.20,,Unreachable,20
10.39.20.21,,Unreachable,20
10.39.20.22,,Unreachable,20
10.39.20.23,,Unreachable,20
10.39.20.24,,Unreachable,20
10.39.20.25,,Unreachable,20
10.39.20.26,,Unreachable,20
10.39.20.27,,Unreachable,20
10.39.20.28,,Unreachable,20
10.39.20.29,,Unreachable,20
10.39.20.30,,Unreachable,20
10.39.20.31,f4a9.97cd.48e7,Reachable,20
10.39.20.32,f4a9.97cd.73e5,Reachable,20
10.39.20.33,7438.b7a9.5b87,Reachable,20
10.39.20.34,,Unreachable,20
10.39.20.35,,Unreachable,20
10.39.20.36,,Unreachable,20
10.39.20.37,b4b6.8654.d245,Reachable,20
10.39.20.38,040e.3ce3.dab6,Reachable,20
10.39.20.39,74bf.c064.d9cb,Reachable,20
10.39.20.40,74bf.c0de.8214,Unreachable,20
10.39.20.41,74bf.c0d9.bc37,Reachable,20
10.39.20.42,,Unreachable,20
10.39.20.43,,Unreachable,20
10.39.20.44,,Unreachable,20
10.39.20.45,349f.7b56.c5bc,Unreachable,20
10.39.20.46,,Unreachable,20
10.39.20.47,,Unreachable,20
10.39.20.48,,Unreachable,20
10.39.20.49,,Unreachable,20
10.39.20.50,,Unreachable,20
10.39.20.51,,Unreachable,20
10.39.20.52,,Unreachable,20
10.39.20.53,,Unreachable,20
10.39.20.54,,Unreachable,20
10.39.20.55,,Unreachable,20
10.39.20.56,,Unreachable,20
10.39.20.57,,Unreachable,20
10.39.20.58,,Unreachable,20
10.39.20.59,,Unreachable,20
10.39.20.60,,Unreachable,20
10.39.20.61,,Unreachable,20
10.39.20.62,,Unreachable,20
10.39.20.63,,Unreachable,20
10.39.20.64,,Unreachable,20
10.39.20.65,,Unreachable,20
10.39.20.66,,Unreachable,20
10.39.20.67,,Unreachable,20
10.39.20.68,,Unreachable,20
10.39.20.69,,Unreachable,20
10.39.20.70,,Unreachable,20
10.39.20.71,,Unreachable,20
10.39.20.72,,Unreachable,20
10.39.20.73,,Unreachable,20
10.39.20.74,,Unreachable,20
10.39.20.75,,Unreachable,20
10.39.20.76,,Unreachable,20
10.39.20.77,,Unreachable,20
10.39.20.78,,Unreachable,20
10.39.20.79,,Unreachable,20
10.39.20.80,,Unreachable,20
10.39.20.81,,Unreachable,20
10.39.20.82,,Unreachable,20
10.39.20.83,,Unreachable,20
10.39.20.84,,Unreachable,20
10.39.20.85,,Unreachable,20
10.39.20.86,,Unreachable,20
10.39.20.87,,Unreachable,20
10.39.20.88,,Unreachable,20
10.39.20.89,,Unreachable,20
10.39.20.90,,Unreachable,20
10.39.20.91,,Unreachable,20
10.39.20.92,,Unreachable,20
10.39.20.93,,Unreachable,20
10.39.20.94,,Unreachable,20
10.39.20.95,,Unreachable,20
10.39.20.96,,Unreachable,20
10.39.20.97,,Unreachable,20
10.39.20.98,,Unreachable,20
10.39.20.99,,Unreachable,20
10.39.20.100,,Unreachable,20
10.39.20.101,,Unreachable,20
10.39.20.102,,Unreachable,20
10.39.20.103,,Unreachable,20
10.39.20.104,,Unreachable,20
10.39.20.105,,Unreachable,20
10.39.20.106,,Unreachable,20
10.39.20.107,,Unreachable,20
10.39.20.108,,Unreachable,20
10.39.20.109,,Unreachable,20
10.39.20.110,,Unreachable,20
10.39.20.111,,Unreachable,20
10.39.20.112,,Unreachable,20
10.39.20.113,,Unreachable,20
10.39.20.114,,Unreachable,20
10.39.20.115,,Unreachable,20
10.39.20.116,,Unreachable,20
10.39.20.117,,Unreachable,20
10.39.20.118,,Unreachable,20
10.39.20.119,,Unreachable,20
10.39.20.120,,Unreachable,20
10.39.20.121,,Unreachable,20
10.39.20.122,,Unreachable,20
10.39.20.123,,Unreachable,20
10.39.20.124,,Unreachable,20
10.39.20.125,,Unreachable,20
10.39.20.126,,Unreachable,20
10.39.20.127,,Unreachable,20
10.39.20.128,,Unreachable,20
10.39.20.129,,Unreachable,20
10.39.20.130,,Unreachable,20
10.39.20.131,,Unreachable,20
10.39.20.132,,Unreachable,20
10.39.20.133,,Unreachable,20
10.39.20.134,,Unreachable,20
10.39.20.135,,Unreachable,20
10.39.20.136,,Unreachable,20
10.39.20.137,,Unreachable,20
10.39.20.138,,Unreachable,20
10.39.20.139,,Unreachable,20
10.39.20.140,,Unreachable,20
10.39.20.141,,Unreachable,20
10.39.20.142,,Unreachable,20
10.39.20.143,,Unreachable,20
10.39.20.144,,Unreachable,20
10.39.20.145,,Unreachable,20
10.39.20.146,,Unreachable,20
10.39.20.147,,Unreachable,20
10.39.20.148,,Unreachable,20
10.39.20.149,,Unreachable,20
10.39.20.150,,Unreachable,20
10.39.20.151,,Unreachable,20
10.39.20.152,,Unreachable,20
10.39.20.153,,Unreachable,20
